"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","current density:0","current density:1","current density:2","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
16,-0.038081,-0.013189,0,0.014868,0.1926,0,0,0,-1.2885e+05,-39460,0,-0.16192,-0.049588,0,0,0,0.014864
16,-0.038177,-0.012907,0,0.014816,0.19289,0,0,0,-1.4012e+05,-40801,0,-0.17607,-0.051272,0,0,0,0.014812
16,-0.038177,-0.012907,0,0.014816,0.19289,0,0,0,-1.4012e+05,-40801,0,-0.17607,-0.051272,0,0,0,0.014812
15,-0.038238,-0.012726,0,0.014779,0.19309,0,0,0,-1.5243e+05,-25085,0,-0.19154,-0.031523,0,0,0,0.014774
15,-0.038272,-0.012624,0,0.014759,0.19319,0,0,0,-1.5789e+05,-24176,0,-0.19841,-0.030381,0,0,0,0.014754
15,-0.038272,-0.012624,0,0.014759,0.19319,0,0,0,-1.5789e+05,-24176,0,-0.19841,-0.030381,0,0,0,0.014754
15,-0.038299,-0.012539,0,0.01474,0.19328,0,0,0,-1.6361e+05,-22950,0,-0.20559,-0.02884,0,0,0,0.014735
16,-0.038364,-0.01234,0,0.014697,0.19349,0,0,0,-1.7369e+05,-44484,0,-0.21826,-0.0559,0,0,0,0.01469
16,-0.038364,-0.01234,0,0.014697,0.19349,0,0,0,-1.7369e+05,-44484,0,-0.21826,-0.0559,0,0,0,0.01469
15,-0.038393,-0.012251,0,0.014675,0.19359,0,0,0,-1.8535e+05,-18081,0,-0.23291,-0.022721,0,0,0,0.01467
15,-0.038455,-0.012055,0,0.014626,0.19379,0,0,0,-2.0359e+05,-13719,0,-0.25583,-0.01724,0,0,0,0.014623
15,-0.038455,-0.012055,0,0.014626,0.19379,0,0,0,-2.0359e+05,-13719,0,-0.25583,-0.01724,0,0,0,0.014623
15,-0.038518,-0.011849,0,0.014568,0.19401,0,0,0,-2.2914e+05,-6150.4,0,-0.28795,-0.0077289,0,0,0,0.014565
16,-0.038543,-0.01177,0,0.014545,0.19409,0,0,0,-2.3509e+05,-49898,0,-0.29542,-0.062704,0,0,0,0.014534
16,-0.038543,-0.01177,0,0.014545,0.19409,0,0,0,-2.3509e+05,-49898,0,-0.29542,-0.062704,0,0,0,0.014534
15,-0.038581,-0.011643,0,0.014503,0.19422,0,0,0,-2.6182e+05,4116.7,0,-0.32901,0.0051731,0,0,0,0.014502
15,-0.038629,-0.011484,0,0.01445,0.19439,0,0,0,-2.9036e+05,13305,0,-0.36488,0.016719,0,0,0,0.01445
15,-0.038629,-0.011484,0,0.01445,0.19439,0,0,0,-2.9036e+05,13305,0,-0.36488,0.016719,0,0,0,0.01445
15,-0.038686,-0.01129,0,0.014371,0.19459,0,0,0,-3.3899e+05,32720,0,-0.42599,0.041117,0,0,0,0.014374
16,-0.038713,-0.011197,0,0.014333,0.19469,0,0,0,-3.6021e+05,-57202,0,-0.45266,-0.071882,0,0,0,0.014311
16,-0.038713,-0.011197,0,0.014333,0.19469,0,0,0,-3.6021e+05,-57202,0,-0.45266,-0.071882,0,0,0,0.014311
15,-0.03874,-0.011105,0,0.014286,0.19478,0,0,0,-3.9808e+05,58734,0,-0.50025,0.073807,0,0,0,0.014293
15,-0.038795,-0.01091,0,0.014186,0.19499,0,0,0,-4.7342e+05,93914,0,-0.59492,0.11802,0,0,0,0.014198
15,-0.038795,-0.01091,0,0.014186,0.19499,0,0,0,-4.7342e+05,93914,0,-0.59492,0.11802,0,0,0,0.014198
15,-0.038875,-0.010623,0,0.01399,0.19528,0,0,0,-6.5819e+05,1.7679e+05,0,-0.82711,0.22216,0,0,0,0.014012
15,-0.038875,-0.010623,0,0.01399,0.19528,0,0,0,-6.5819e+05,1.7679e+05,0,-0.82711,0.22216,0,0,0,0.014012
15,-0.038952,-0.010334,0,0.013712,0.19558,0,0,0,-1.0232e+06,31361,0,-1.2858,0.039409,0,0,0,0.013715
15,-0.038952,-0.010334,0,0.013712,0.19558,0,0,0,-1.0232e+06,31361,0,-1.2858,0.039409,0,0,0,0.013715
15,-0.039028,-0.010045,0,0.013347,0.19588,0,0,0,-1.0142e+06,-1.7786e+05,0,-1.2745,-0.22351,0,0,0,0.013329
15,-0.039028,-0.010045,0,0.013347,0.19588,0,0,0,-1.0142e+06,-1.7786e+05,0,-1.2745,-0.22351,0,0,0,0.013329
15,-0.039101,-0.0097559,0,0.012964,0.19618,0,0,0,-1.0056e+06,-2.2593e+05,0,-1.2637,-0.28392,0,0,0,0.012942
15,-0.039101,-0.0097559,0,0.012964,0.19618,0,0,0,-1.0056e+06,-2.2593e+05,0,-1.2637,-0.28392,0,0,0,0.012942
15,-0.039173,-0.0094659,0,0.012578,0.19648,0,0,0,-1.0062e+06,-2.3295e+05,0,-1.2644,-0.29274,0,0,0,0.012557
15,-0.039173,-0.0094659,0,0.012578,0.19648,0,0,0,-1.0062e+06,-2.3295e+05,0,-1.2644,-0.29274,0,0,0,0.012557
15,-0.039239,-0.0091849,0,0.012202,0.19677,0,0,0,-1.0084e+06,-2.3036e+05,0,-1.2672,-0.28947,0,0,0,0.012184
16,-0.039242,-0.0091754,0,0.012189,0.19678,0,0,0,-1.0121e+06,-2.333e+05,0,-1.2719,-0.29317,0,0,0,0.012153
16,-0.039242,-0.0091754,0,0.012189,0.19678,0,0,0,-1.0121e+06,-2.333e+05,0,-1.2719,-0.29317,0,0,0,0.012153
16,-0.039308,-0.0088844,0,0.0118,0.19708,0,0,0,-1.016e+06,-2.2709e+05,0,-1.2767,-0.28537,0,0,0,0.011762
16,-0.039308,-0.0088844,0,0.0118,0.19708,0,0,0,-1.016e+06,-2.2709e+05,0,-1.2767,-0.28537,0,0,0,0.011762
16,-0.039373,-0.0085929,0,0.01141,0.19737,0,0,0,-1.0193e+06,-2.2023e+05,0,-1.2809,-0.27675,0,0,0,0.01137
16,-0.039373,-0.0085929,0,0.01141,0.19737,0,0,0,-1.0193e+06,-2.2023e+05,0,-1.2809,-0.27675,0,0,0,0.01137
16,-0.039436,-0.0083009,0,0.011019,0.19767,0,0,0,-1.0222e+06,-2.1308e+05,0,-1.2845,-0.26776,0,0,0,0.010978
16,-0.039436,-0.0083009,0,0.011019,0.19767,0,0,0,-1.0222e+06,-2.1308e+05,0,-1.2845,-0.26776,0,0,0,0.010978
16,-0.039496,-0.0080085,0,0.010628,0.19797,0,0,0,-1.0248e+06,-2.0579e+05,0,-1.2878,-0.25861,0,0,0,0.010585
16,-0.039496,-0.0080085,0,0.010628,0.19797,0,0,0,-1.0248e+06,-2.0579e+05,0,-1.2878,-0.25861,0,0,0,0.010585
16,-0.039555,-0.0077157,0,0.010237,0.19827,0,0,0,-1.0271e+06,-1.9841e+05,0,-1.2907,-0.24932,0,0,0,0.010192
16,-0.039555,-0.0077157,0,0.010237,0.19827,0,0,0,-1.0271e+06,-1.9841e+05,0,-1.2907,-0.24932,0,0,0,0.010192
15,-0.039577,-0.0075959,0,0.010077,0.19839,0,0,0,-1.0229e+06,-1.9488e+05,0,-1.2854,-0.24489,0,0,0,0.010077
15,-0.039611,-0.0074224,0,0.0098453,0.19857,0,0,0,-1.0242e+06,-1.9069e+05,0,-1.287,-0.23963,0,0,0,0.0098469
15,-0.039611,-0.0074224,0,0.0098453,0.19857,0,0,0,-1.0242e+06,-1.9069e+05,0,-1.287,-0.23963,0,0,0,0.0098469
15,-0.039664,-0.0071287,0,0.0094533,0.19887,0,0,0,-1.0261e+06,-1.8346e+05,0,-1.2894,-0.23055,0,0,0,0.0094583
15,-0.039664,-0.0071287,0,0.0094533,0.19887,0,0,0,-1.0261e+06,-1.8346e+05,0,-1.2894,-0.23055,0,0,0,0.0094583
15,-0.039671,-0.0070889,0,0.0094003,0.19891,0,0,0,-1.0263e+06,-1.8247e+05,0,-1.2897,-0.2293,0,0,0,0.0094056
16,-0.039716,-0.0068346,0,0.0090612,0.19917,0,0,0,-1.0333e+06,-1.759e+05,0,-1.2984,-0.22104,0,0,0,0.0090112
16,-0.039716,-0.0068346,0,0.0090612,0.19917,0,0,0,-1.0333e+06,-1.759e+05,0,-1.2984,-0.22104,0,0,0,0.0090112
15,-0.039748,-0.0066445,0,0.0088079,0.19936,0,0,0,-1.0291e+06,-1.7142e+05,0,-1.2932,-0.21542,0,0,0,0.0088183
15,-0.039766,-0.0065401,0,0.0086688,0.19946,0,0,0,-1.0297e+06,-1.6884e+05,0,-1.294,-0.21217,0,0,0,0.0086804
15,-0.039766,-0.0065401,0,0.0086688,0.19946,0,0,0,-1.0297e+06,-1.6884e+05,0,-1.294,-0.21217,0,0,0,0.0086804
15,-0.039813,-0.0062453,0,0.0082762,0.19976,0,0,0,-1.0313e+06,-1.6147e+05,0,-1.2959,-0.20291,0,0,0,0.0082912
15,-0.039813,-0.0062453,0,0.0082762,0.19976,0,0,0,-1.0313e+06,-1.6147e+05,0,-1.2959,-0.20291,0,0,0,0.0082912
15,-0.039858,-0.0059502,0,0.0078835,0.20006,0,0,0,-1.0328e+06,-1.5404e+05,0,-1.2978,-0.19358,0,0,0,0.0079018
15,-0.039858,-0.0059502,0,0.0078835,0.20006,0,0,0,-1.0328e+06,-1.5404e+05,0,-1.2978,-0.19358,0,0,0,0.0079018
15,-0.039901,-0.0056547,0,0.0074906,0.20036,0,0,0,-1.0342e+06,-1.4658e+05,0,-1.2996,-0.1842,0,0,0,0.0075123
15,-0.039901,-0.0056547,0,0.0074906,0.20036,0,0,0,-1.0342e+06,-1.4658e+05,0,-1.2996,-0.1842,0,0,0,0.0075123
15,-0.039913,-0.0055674,0,0.0073747,0.20045,0,0,0,-1.0346e+06,-1.4438e+05,0,-1.3001,-0.18143,0,0,0,0.0073974
16,-0.039942,-0.0053589,0,0.0070976,0.20066,0,0,0,-1.041e+06,-1.3768e+05,0,-1.3082,-0.17301,0,0,0,0.0070394
16,-0.039942,-0.0053589,0,0.0070976,0.20066,0,0,0,-1.041e+06,-1.3768e+05,0,-1.3082,-0.17301,0,0,0,0.0070394
16,-0.039981,-0.0050628,0,0.0067046,0.20096,0,0,0,-1.0423e+06,-1.2997e+05,0,-1.3098,-0.16332,0,0,0,0.0066446
16,-0.039981,-0.0050628,0,0.0067046,0.20096,0,0,0,-1.0423e+06,-1.2997e+05,0,-1.3098,-0.16332,0,0,0,0.0066446
15,-0.039994,-0.0049528,0,0.0065587,0.20107,0,0,0,-1.0372e+06,-1.2885e+05,0,-1.3034,-0.16192,0,0,0,0.0065884
15,-0.040017,-0.0047664,0,0.0063114,0.20126,0,0,0,-1.038e+06,-1.2413e+05,0,-1.3043,-0.15598,0,0,0,0.0063432
15,-0.040017,-0.0047664,0,0.0063114,0.20126,0,0,0,-1.038e+06,-1.2413e+05,0,-1.3043,-0.15598,0,0,0,0.0063432
15,-0.040051,-0.0044698,0,0.0059181,0.20155,0,0,0,-1.039e+06,-1.166e+05,0,-1.3057,-0.14652,0,0,0,0.0059533
15,-0.040051,-0.0044698,0,0.0059181,0.20155,0,0,0,-1.039e+06,-1.166e+05,0,-1.3057,-0.14652,0,0,0,0.0059533
15,-0.040062,-0.0043701,0,0.005786,0.20165,0,0,0,-1.0394e+06,-1.1406e+05,0,-1.3061,-0.14333,0,0,0,0.0058223
16,-0.040083,-0.0041729,0,0.0055248,0.20185,0,0,0,-1.0455e+06,-1.0673e+05,0,-1.3139,-0.13413,0,0,0,0.0054598
16,-0.040083,-0.0041729,0,0.0055248,0.20185,0,0,0,-1.0455e+06,-1.0673e+05,0,-1.3139,-0.13413,0,0,0,0.0054598
16,-0.040113,-0.0038758,0,0.0051314,0.20215,0,0,0,-1.0465e+06,-98965,0,-1.315,-0.12436,0,0,0,0.0050647
16,-0.040113,-0.0038758,0,0.0051314,0.20215,0,0,0,-1.0465e+06,-98965,0,-1.315,-0.12436,0,0,0,0.0050647
16,-0.040141,-0.0035785,0,0.0047379,0.20245,0,0,0,-1.0473e+06,-91186,0,-1.3161,-0.11459,0,0,0,0.0046696
16,-0.040141,-0.0035785,0,0.0047379,0.20245,0,0,0,-1.0473e+06,-91186,0,-1.3161,-0.11459,0,0,0,0.0046696
16,-0.040166,-0.003281,0,0.0043444,0.20275,0,0,0,-1.0481e+06,-83398,0,-1.3171,-0.1048,0,0,0,0.0042744
16,-0.040166,-0.003281,0,0.0043444,0.20275,0,0,0,-1.0481e+06,-83398,0,-1.3171,-0.1048,0,0,0,0.0042744
15,-0.040173,-0.0031907,0,0.0042251,0.20284,0,0,0,-1.0429e+06,-84021,0,-1.3105,-0.10558,0,0,0,0.0042748
15,-0.040189,-0.0029833,0,0.0039509,0.20305,0,0,0,-1.0434e+06,-78725,0,-1.3111,-0.098929,0,0,0,0.0040029
15,-0.040189,-0.0029833,0,0.0039509,0.20305,0,0,0,-1.0434e+06,-78725,0,-1.3111,-0.098929,0,0,0,0.0040029
15,-0.040197,-0.0028721,0,0.003804,0.20316,0,0,0,-1.0436e+06,-75888,0,-1.3114,-0.095364,0,0,0,0.0038573
16,-0.04021,-0.0026854,0,0.0035572,0.20335,0,0,0,-1.0495e+06,-67797,0,-1.3188,-0.085197,0,0,0,0.0034839
16,-0.04021,-0.0026854,0,0.0035572,0.20335,0,0,0,-1.0495e+06,-67797,0,-1.3188,-0.085197,0,0,0,0.0034839
15,-0.040221,-0.0025153,0,0.0033326,0.20352,0,0,0,-1.0443e+06,-66791,0,-1.3124,-0.083931,0,0,0,0.0033899
15,-0.040229,-0.0023874,0,0.0031636,0.20364,0,0,0,-1.0446e+06,-63531,0,-1.3127,-0.079836,0,0,0,0.0032224
15,-0.040229,-0.0023874,0,0.0031636,0.20364,0,0,0,-1.0446e+06,-63531,0,-1.3127,-0.079836,0,0,0,0.0032224
15,-0.040246,-0.0020893,0,0.0027699,0.20394,0,0,0,-1.0451e+06,-55918,0,-1.3133,-0.070268,0,0,0,0.0028321
15,-0.040246,-0.0020893,0,0.0027699,0.20394,0,0,0,-1.0451e+06,-55918,0,-1.3133,-0.070268,0,0,0,0.0028321
15,-0.04026,-0.001791,0,0.0023762,0.20424,0,0,0,-1.0455e+06,-48285,0,-1.3138,-0.060677,0,0,0,0.0024418
15,-0.04026,-0.001791,0,0.0023762,0.20424,0,0,0,-1.0455e+06,-48285,0,-1.3138,-0.060677,0,0,0,0.0024418
15,-0.040271,-0.001535,0,0.0020384,0.2045,0,0,0,-1.0459e+06,-41740,0,-1.3143,-0.052452,0,0,0,0.0021069
16,-0.040272,-0.0014927,0,0.0019825,0.20454,0,0,0,-1.0513e+06,-36522,0,-1.3211,-0.045895,0,0,0,0.0019025
16,-0.040272,-0.0014927,0,0.0019825,0.20454,0,0,0,-1.0513e+06,-36522,0,-1.3211,-0.045895,0,0,0,0.0019025
15,-0.040276,-0.0013784,0,0.0018318,0.20465,0,0,0,-1.046e+06,-37736,0,-1.3145,-0.04742,0,0,0,0.001902
15,-0.040282,-0.0011942,0,0.0015888,0.20484,0,0,0,-1.0462e+06,-33028,0,-1.3147,-0.041504,0,0,0,0.0016611
15,-0.040282,-0.0011942,0,0.0015888,0.20484,0,0,0,-1.0462e+06,-33028,0,-1.3147,-0.041504,0,0,0,0.0016611
15,-0.04029,-0.00089572,0,0.001195,0.20514,0,0,0,-1.0465e+06,-25433,0,-1.315,-0.03196,0,0,0,0.0012707
15,-0.04029,-0.00089572,0,0.001195,0.20514,0,0,0,-1.0465e+06,-25433,0,-1.315,-0.03196,0,0,0,0.0012707
15,-0.040294,-0.00067803,0,0.00090795,0.20536,0,0,0,-1.0466e+06,-19985,0,-1.3151,-0.025114,0,0,0,0.0009861
16,-0.040296,-0.00059718,0,0.00080131,0.20544,0,0,0,-1.0518e+06,-12990,0,-1.3217,-0.016323,0,0,0,0.00071632
16,-0.040296,-0.00059718,0,0.00080131,0.20544,0,0,0,-1.0518e+06,-12990,0,-1.3217,-0.016323,0,0,0,0.00071632
15,-0.040296,-0.00052571,0,0.00070709,0.20551,0,0,0,-1.0466e+06,-15930,0,-1.3152,-0.020018,0,0,0,0.00077398
15,-0.040299,-0.0002986,0,0.00040766,0.20573,0,0,0,-1.0466e+06,-9472.5,0,-1.3152,-0.011903,0,0,0,0.00043588
15,-0.040299,-0.0002986,0,0.00040766,0.20573,0,0,0,-1.0466e+06,-9472.5,0,-1.3152,-0.011903,0,0,0,0.00043588
15,-0.040299,-0.0002986,0,0.00040766,0.20573,0,0,0,-1.0466e+06,-9472.5,0,-1.3152,-0.011903,0,0,0,0.00043588
15,-0.0403,-5.2527e-18,0,1.375e-05,0.20603,0,0,0,-1.0483e+06,-5.2115,0,-1.3173,-6.5489e-06,0,0,0,1.375e-05
15,-0.0403,5.2527e-18,0,1.375e-05,0.20603,0,0,0,-1.0483e+06,-5.2115,0,-1.3173,-6.5489e-06,0,0,0,1.375e-05
15,-0.0403,3.5084e-08,0,1.3704e-05,0.20603,0,0,0,-1.0483e+06,-4.0984,0,-1.3173,-5.1502e-06,0,0,0,1.37e-05
16,-0.040299,0.0002986,0,-0.00038016,0.20633,0,0,0,-1.0521e+06,5092.8,0,-1.3221,0.0063998,0,0,0,-0.00029341
16,-0.040299,0.0002986,0,-0.00038016,0.20633,0,0,0,-1.0521e+06,5092.8,0,-1.3221,0.0063998,0,0,0,-0.00029341
15,-0.040297,0.00044568,0,-0.00057408,0.20648,0,0,0,-1.0466e+06,13654,0,-1.3152,0.017158,0,0,0,-0.00062734
15,-0.040296,0.00059718,0,-0.00077381,0.20663,0,0,0,-1.0466e+06,17965,0,-1.3152,0.022575,0,0,0,-0.00085286
15,-0.040296,0.00059718,0,-0.00077381,0.20663,0,0,0,-1.0466e+06,17965,0,-1.3152,0.022575,0,0,0,-0.00085286
15,-0.040292,0.0007721,0,-0.0010045,0.20681,0,0,0,-1.0465e+06,22342,0,-1.3151,0.028076,0,0,0,-0.0010816
16,-0.04029,0.00089572,0,-0.0011675,0.20693,0,0,0,-1.0517e+06,20879,0,-1.3217,0.026237,0,0,0,-0.0010842
16,-0.04029,0.00089572,0,-0.0011675,0.20693,0,0,0,-1.0517e+06,20879,0,-1.3217,0.026237,0,0,0,-0.0010842
15,-0.040287,0.0010201,0,-0.0013316,0.20705,0,0,0,-1.0464e+06,28601,0,-1.3149,0.035941,0,0,0,-0.0014059
15,-0.040282,0.0011942,0,-0.0015613,0.20723,0,0,0,-1.0462e+06,33032,0,-1.3147,0.041509,0,0,0,-0.0016336
15,-0.040282,0.0011942,0,-0.0015613,0.20723,0,0,0,-1.0462e+06,33032,0,-1.3147,0.041509,0,0,0,-0.0016336
15,-0.040272,0.0014927,0,-0.001955,0.20753,0,0,0,-1.0459e+06,40660,0,-1.3143,0.051095,0,0,0,-0.002024
15,-0.040272,0.0014927,0,-0.001955,0.20753,0,0,0,-1.0459e+06,40660,0,-1.3143,0.051095,0,0,0,-0.002024
15,-0.04026,0.001791,0,-0.0023487,0.20782,0,0,0,-1.0455e+06,48284,0,-1.3139,0.060676,0,0,0,-0.0024143
15,-0.04026,0.001791,0,-0.0023487,0.20782,0,0,0,-1.0455e+06,48284,0,-1.3139,0.060676,0,0,0,-0.0024143
15,-0.040246,0.0020893,0,-0.0027424,0.20812,0,0,0,-1.0451e+06,55909,0,-1.3133,0.070258,0,0,0,-0.0028046
15,-0.040246,0.0020893,0,-0.0027424,0.20812,0,0,0,-1.0451e+06,55909,0,-1.3133,0.070258,0,0,0,-0.0028046
15,-0.040229,0.0023874,0,-0.0031361,0.20842,0,0,0,-1.0446e+06,63512,0,-1.3127,0.079811,0,0,0,-0.0031949
15,-0.040229,0.0023874,0,-0.0031361,0.20842,0,0,0,-1.0446e+06,63512,0,-1.3127,0.079811,0,0,0,-0.0031949
15,-0.040219,0.0025532,0,-0.0033551,0.20859,0,0,0,-1.0443e+06,67748,0,-1.3123,0.085135,0,0,0,-0.003412
16,-0.04021,0.0026854,0,-0.0035297,0.20872,0,0,0,-1.0495e+06,67794,0,-1.3188,0.085193,0,0,0,-0.0034564
16,-0.04021,0.0026854,0,-0.0035297,0.20872,0,0,0,-1.0495e+06,67794,0,-1.3188,0.085193,0,0,0,-0.0034564
15,-0.040202,0.0028094,0,-0.0036935,0.20884,0,0,0,-1.0437e+06,74295,0,-1.3116,0.093362,0,0,0,-0.0037476
15,-0.040189,0.0029833,0,-0.0039233,0.20902,0,0,0,-1.0434e+06,78740,0,-1.3111,0.098947,0,0,0,-0.0039754
15,-0.040189,0.0029833,0,-0.0039233,0.20902,0,0,0,-1.0434e+06,78740,0,-1.3111,0.098947,0,0,0,-0.0039754
15,-0.040176,0.0031589,0,-0.0041556,0.2092,0,0,0,-1.0429e+06,83221,0,-1.3106,0.10458,0,0,0,-0.0042057
16,-0.040166,0.003281,0,-0.0043169,0.20932,0,0,0,-1.0481e+06,83400,0,-1.3171,0.1048,0,0,0,-0.0042469
16,-0.040166,0.003281,0,-0.0043169,0.20932,0,0,0,-1.0481e+06,83400,0,-1.3171,0.1048,0,0,0,-0.0042469
16,-0.040141,0.0035785,0,-0.0047104,0.20962,0,0,0,-1.0473e+06,91192,0,-1.3161,0.11459,0,0,0,-0.0046421
16,-0.040141,0.0035785,0,-0.0047104,0.20962,0,0,0,-1.0473e+06,91192,0,-1.3161,0.11459,0,0,0,-0.0046421
16,-0.040113,0.0038758,0,-0.0051039,0.20991,0,0,0,-1.0465e+06,98967,0,-1.315,0.12437,0,0,0,-0.0050372
16,-0.040113,0.0038758,0,-0.0051039,0.20991,0,0,0,-1.0465e+06,98967,0,-1.315,0.12437,0,0,0,-0.0050372
15,-0.040086,0.0041449,0,-0.0054603,0.21019,0,0,0,-1.0401e+06,1.0833e+05,0,-1.3071,0.13613,0,0,0,-0.0054991
15,-0.040083,0.0041729,0,-0.0054973,0.21021,0,0,0,-1.0401e+06,1.0905e+05,0,-1.307,0.13703,0,0,0,-0.0055359
15,-0.040083,0.0041729,0,-0.0054973,0.21021,0,0,0,-1.0401e+06,1.0905e+05,0,-1.307,0.13703,0,0,0,-0.0055359
15,-0.040051,0.0044698,0,-0.0058906,0.21051,0,0,0,-1.0391e+06,1.1659e+05,0,-1.3057,0.14651,0,0,0,-0.0059258
15,-0.040051,0.0044698,0,-0.0058906,0.21051,0,0,0,-1.0391e+06,1.1659e+05,0,-1.3057,0.14651,0,0,0,-0.0059258
15,-0.040046,0.004516,0,-0.0059519,0.21056,0,0,0,-1.0389e+06,1.1776e+05,0,-1.3055,0.14798,0,0,0,-0.0059866
16,-0.040017,0.0047664,0,-0.0062839,0.21081,0,0,0,-1.0434e+06,1.2224e+05,0,-1.3112,0.15361,0,0,0,-0.0062223
16,-0.040017,0.0047664,0,-0.0062839,0.21081,0,0,0,-1.0434e+06,1.2224e+05,0,-1.3112,0.15361,0,0,0,-0.0062223
16,-0.039981,0.0050628,0,-0.0066771,0.21111,0,0,0,-1.0423e+06,1.2996e+05,0,-1.3098,0.16332,0,0,0,-0.0066171
16,-0.039981,0.0050628,0,-0.0066771,0.21111,0,0,0,-1.0423e+06,1.2996e+05,0,-1.3098,0.16332,0,0,0,-0.0066171
16,-0.039942,0.0053589,0,-0.0070702,0.21141,0,0,0,-1.041e+06,1.3768e+05,0,-1.3082,0.17301,0,0,0,-0.0070119
16,-0.039942,0.0053589,0,-0.0070702,0.21141,0,0,0,-1.041e+06,1.3768e+05,0,-1.3082,0.17301,0,0,0,-0.0070119
16,-0.039901,0.0056547,0,-0.0074631,0.21171,0,0,0,-1.0397e+06,1.4538e+05,0,-1.3065,0.18269,0,0,0,-0.0074065
16,-0.039901,0.0056547,0,-0.0074631,0.21171,0,0,0,-1.0397e+06,1.4538e+05,0,-1.3065,0.18269,0,0,0,-0.0074065
15,-0.039891,0.0057288,0,-0.0075617,0.21178,0,0,0,-1.0339e+06,1.4847e+05,0,-1.2992,0.18658,0,0,0,-0.0075826
15,-0.039858,0.0059502,0,-0.007856,0.21201,0,0,0,-1.0328e+06,1.5403e+05,0,-1.2979,0.19356,0,0,0,-0.0078744
15,-0.039858,0.0059502,0,-0.007856,0.21201,0,0,0,-1.0328e+06,1.5403e+05,0,-1.2979,0.19356,0,0,0,-0.0078744
15,-0.039825,0.006166,0,-0.0081432,0.21222,0,0,0,-1.0317e+06,1.5945e+05,0,-1.2965,0.20037,0,0,0,-0.0081591
16,-0.039813,0.0062453,0,-0.0082487,0.2123,0,0,0,-1.0367e+06,1.6069e+05,0,-1.3027,0.20193,0,0,0,-0.0081955
16,-0.039813,0.0062453,0,-0.0082487,0.2123,0,0,0,-1.0367e+06,1.6069e+05,0,-1.3027,0.20193,0,0,0,-0.0081955
16,-0.039766,0.0065401,0,-0.0086413,0.2126,0,0,0,-1.035e+06,1.6831e+05,0,-1.3007,0.2115,0,0,0,-0.0085897
16,-0.039766,0.0065401,0,-0.0086413,0.2126,0,0,0,-1.035e+06,1.6831e+05,0,-1.3007,0.2115,0,0,0,-0.0085897
15,-0.039761,0.0065672,0,-0.0086773,0.21263,0,0,0,-1.0295e+06,1.6948e+05,0,-1.2938,0.21298,0,0,0,-0.0086886
15,-0.039716,0.0068346,0,-0.0090337,0.2129,0,0,0,-1.0279e+06,1.7613e+05,0,-1.2917,0.22133,0,0,0,-0.009042
15,-0.039716,0.0068346,0,-0.0090337,0.2129,0,0,0,-1.0279e+06,1.7613e+05,0,-1.2917,0.22133,0,0,0,-0.009042
15,-0.039683,0.0070206,0,-0.0092818,0.21309,0,0,0,-1.0268e+06,1.8075e+05,0,-1.2903,0.22714,0,0,0,-0.009288
16,-0.039664,0.0071287,0,-0.0094259,0.2132,0,0,0,-1.0314e+06,1.8345e+05,0,-1.296,0.23053,0,0,0,-0.0093776
16,-0.039664,0.0071287,0,-0.0094259,0.2132,0,0,0,-1.0314e+06,1.8345e+05,0,-1.296,0.23053,0,0,0,-0.0093776
16,-0.039611,0.0074224,0,-0.0098179,0.2135,0,0,0,-1.0293e+06,1.9097e+05,0,-1.2935,0.23998,0,0,0,-0.0097713
16,-0.039611,0.0074224,0,-0.0098179,0.2135,0,0,0,-1.0293e+06,1.9097e+05,0,-1.2935,0.23998,0,0,0,-0.0097713
15,-0.039585,0.0075556,0,-0.0099958,0.21363,0,0,0,-1.0232e+06,1.9396e+05,0,-1.2858,0.24373,0,0,0,-0.0099959
15,-0.039555,0.0077157,0,-0.01021,0.2138,0,0,0,-1.0221e+06,1.9786e+05,0,-1.2844,0.24864,0,0,0,-0.010208
15,-0.039555,0.0077157,0,-0.01021,0.2138,0,0,0,-1.0221e+06,1.9786e+05,0,-1.2844,0.24864,0,0,0,-0.010208
15,-0.039527,0.0078554,0,-0.010396,0.21394,0,0,0,-1.021e+06,2.0122e+05,0,-1.283,0.25286,0,0,0,-0.010393
16,-0.039496,0.0080085,0,-0.010601,0.2141,0,0,0,-1.0248e+06,2.0581e+05,0,-1.2878,0.25863,0,0,0,-0.010558
16,-0.039496,0.0080085,0,-0.010601,0.2141,0,0,0,-1.0248e+06,2.0581e+05,0,-1.2878,0.25863,0,0,0,-0.010558
15,-0.03946,0.0081831,0,-0.010834,0.21427,0,0,0,-1.0184e+06,2.0902e+05,0,-1.2797,0.26266,0,0,0,-0.010827
15,-0.039436,0.0083009,0,-0.010992,0.21439,0,0,0,-1.0174e+06,2.1179e+05,0,-1.2785,0.26615,0,0,0,-0.010984
15,-0.039436,0.0083009,0,-0.010992,0.21439,0,0,0,-1.0174e+06,2.1179e+05,0,-1.2785,0.26615,0,0,0,-0.010984
15,-0.039414,0.008401,0,-0.011126,0.2145,0,0,0,-1.0164e+06,2.1406e+05,0,-1.2773,0.269,0,0,0,-0.011116
16,-0.039373,0.0085929,0,-0.011383,0.21469,0,0,0,-1.0193e+06,2.2025e+05,0,-1.2809,0.27677,0,0,0,-0.011343
