"Distance [mm]","Mag_B [mTesla]"
15.1252968,195.314853028713
15.1465104,195.063695223917
15.167724,194.813139817375
15.1889376,194.563186941939
15.2101512,194.313836744862
15.2313648,194.065089387799
15.2525784,193.816945046772
15.273792,193.569403912199
15.2950056,193.32246618889
15.3162192,193.076132096033
15.3374328,192.830401867213
15.3586464,192.585275750401
15.37986,192.340754007956
15.4010736,192.096836916628
15.4222872,191.853524767548
15.4435008,191.610817866235
15.4647144,191.368716532603
15.485928,191.127221100962
15.5071416,190.886331919993
15.5283552,190.646049352773
15.5495688,190.406373776769
15.5707824,190.167305583828
15.591996,189.928845180194
15.6132096,189.690992986497
15.6344232,189.453749437753
15.6556368,189.217114983368
15.6768504,188.981090087136
15.698064,188.744982597642
15.7192776,188.509388519002
15.7404912,188.274391188564
15.7617048,188.039991126673
15.7829184,187.80618886799
15.804132,187.572984961528
15.8253456,187.340379970628
15.8465592,187.108374472985
15.8677728,186.876969060628
15.8889864,186.646164339927
15.9102,186.415960931599
15.9314136,186.309661577854
15.9526272,186.208248622686
15.9738408,186.105034080959
15.9950544,186.000017972525
16.016268,185.893200318389
16.0374816,185.784581140643
16.0586952,185.674160462517
16.0799088,185.561938308365
16.1011224,185.447914703653
16.122336,185.332089674981
16.1435496,185.214463250068
16.1647632,185.095035457755
16.1859768,184.973806328013
16.2071904,184.850775891931
16.228404,184.725944181712
16.2496176,184.599311230688
16.2708312,184.470877073329
16.2920448,184.340641745212
16.3132584,184.208605283033
16.334472,184.074767724624
16.3556856,183.939129108927
16.3768992,183.801689476018
16.3981128,183.66244886709
16.4193264,183.521407324461
16.44054,183.378564891571
16.4617536,183.233921612992
16.4829672,183.087477534393
16.5041808,182.939232702586
16.5253944,182.789187165515
16.546608,182.637340972229
16.5678216,182.483694172901
16.5890352,182.328246818844
16.6102488,182.17099896247
16.6314624,182.011950657328
16.652676,181.85110195809
16.6738896,181.688452920546
16.6951032,181.524003601612
16.7163168,181.357754059331
16.7375304,181.189704352851
16.758744,181.01985454246
16.7799576,180.848204689577
16.8011712,180.674754856725
16.8223848,180.499505107554
16.8435984,180.32245550685
16.864812,180.143606120494
16.8860256,179.962957015517
16.9072392,179.780508260063
16.9284528,179.596259923397
16.9496664,179.410212075912
16.97088,179.222364789124
16.9920936,179.032718135661
17.0133072,178.841272189289
17.0345208,178.648027024876
17.0557344,178.452982718445
17.076948,178.256139347116
17.0981616,178.057496989139
17.1193752,177.857055723889
17.1405888,177.65481563186
17.1618024,177.450776794674
17.183016,177.244939295071
17.2042296,177.037303216916
17.2254432,176.827868645199
17.2466568,176.616635666033
17.2678704,176.403604366645
17.289084,176.188774835389
17.3102976,175.972147161757
17.3315112,175.753721436346
17.3527248,175.533497750881
17.3739384,175.311476198214
17.395152,175.087656872309
17.4163656,174.862039868264
17.4375792,174.634625282295
17.4587928,174.405413211747
17.4800064,174.174403755075
17.50122,173.941597011873
17.5224336,173.706993082838
17.5436472,173.470592069806
17.5648608,173.232394075741
17.5860744,172.992399204715
17.607288,172.750607561926
17.6285016,172.507019253704
17.6497152,172.261634387486
17.6709288,172.014453071845
17.6921424,171.765475416473
17.713356,171.514701532182
17.7345696,171.262131530916
17.7557832,171.007765525737
17.7769968,170.75160363082
17.7982104,170.49364596147
17.819424,170.233892634132
17.8406376,169.972343766345
17.8618512,169.708999476789
17.8830648,169.443859885265
17.9042784,169.176925112688
17.925492,168.908195281103
17.9467056,168.637670513679
17.9679192,168.365350934706
17.9891328,168.091236669599
18.0103464,167.815327844891
18.03156,167.537624588238
18.0527736,167.258127028423
18.0739872,166.976835295344
18.0952008,166.693749520041
18.1164144,166.408869834661
18.137628,166.122196372479
18.1588416,165.833729267884
18.1800552,165.543468656398
18.2012688,165.251414674663
18.2224824,164.957567460444
18.243696,164.661927152628
18.2649096,164.364493891227
18.2861232,164.065267817373
18.3073368,163.764249073324
18.3285504,163.461437802451
18.349764,163.156834149271
18.3709776,162.850438259405
18.3921912,162.542250279598
18.4134048,162.232270357717
18.4346184,161.920498642761
18.455832,161.606935284845
18.4770456,161.29158043521
18.4982592,160.974434246217
18.5194728,160.655496871354
18.5406864,160.334768465234
18.5619,160.012249183575
18.5831136,159.615732868366
18.6043272,159.215626486096
18.6255408,158.81192982495
18.6467544,158.404642678502
18.667968,157.9937648457
18.6891816,157.579296130877
18.7103952,157.16123634374
18.7316088,156.739585299376
18.7528224,156.314342818252
18.774036,155.885508726213
18.7952496,155.453082854479
18.8164632,155.017065039657
18.8376768,154.577455123724
18.8588904,154.134252954037
18.880104,153.687458383335
18.9013176,153.237071269735
18.9225312,152.78309147673
18.9437448,152.325518873196
18.9649584,151.864353333383
18.986172,151.399594736923
19.0073856,150.931242968824
19.0285992,150.459297919474
19.0498128,149.983759484639
19.0710264,149.504627565466
19.09224,149.021902068475
19.1134536,148.535582905574
19.1346672,148.045669994038
19.1558808,147.552163256529
19.1770944,147.055062621083
19.198308,146.554368021121
19.2195216,146.050079395435
19.2407352,145.542196688199
19.2619488,145.030719848966
19.2831624,144.515648832668
19.304376,143.996983599613
19.3255896,143.474724115491
19.3468032,142.948870351368
19.3680168,142.419422283692
19.3892304,141.886379894284
19.410444,141.349743170347
19.4316576,140.809512104462
19.4528712,140.265686694592
19.4740848,139.718266944073
19.4952984,139.167252861623
19.516512,138.612644461338
19.5377256,138.054441762693
19.5589392,137.49264479054
19.5801528,136.927253575111
19.6013664,136.358268152017
19.62258,135.785688562248
19.6437936,135.209514852168
19.6650072,134.629747073525
19.6862208,134.046385283444
19.7074344,133.459429544427
19.728648,132.868879924358
19.7498616,132.274736496498
19.7710752,131.676999339483
19.7922888,131.075668537333
19.8135024,130.470744179444
19.834716,129.862226360591
19.8559296,129.250115180927
19.8771432,128.634410745988
19.8983568,128.01511316668
19.9195704,127.392222559293
19.940784,126.765739045497
19.9619976,126.135662752337
19.9832112,125.50199381224
20.0044248,124.864732363009
20.0256384,124.223878547828
20.046852,123.579432515255
20.0680656,122.931394419233
20.0892792,122.279764419076
20.1104928,121.624542679487
20.1317064,120.965729370539
20.15292,120.303324667684
20.1741336,119.637328751757
20.1953472,118.967741808969
20.2165608,118.294564030908
20.2377744,117.617795614546
20.258988,116.937436762229
20.2802016,116.253487681682
20.3014152,115.56594858601
20.3226288,114.874819693696
20.3438424,114.180101228603
20.365056,113.481793419969
20.3862696,112.779896502416
20.4074832,112.074410715938
20.4286968,111.365336305912
20.4499104,110.652673523093
20.471124,109.936422623615
20.4923376,109.21658386899
20.5135512,108.493157526109
20.5347648,107.76614386724
20.5559784,107.035543170032
20.577192,106.30135571751
20.5984056,105.563581798079
20.6196192,104.822221705524
20.6408328,104.077275739007
20.6620464,103.32874420307
20.68326,102.576627407629
20.7044736,101.820925667985
20.7256872,101.061639304813
20.7469008,100.29876864417
20.7681144,99.5323140174875
20.789328,98.7622757615801
20.8105416,97.9886542186383
20.8317552,97.2114497362316
20.8529688,96.4306626673089
20.8741824,95.6462933701962
20.895396,94.8583422086002
20.9166096,94.0668095516074
20.9378232,93.2716957736752
20.9590368,92.4730012546476
20.9802504,91.6707263797448
21.001464,90.8648715395647
21.0226776,90.0554371300853
21.0438912,89.2424235526627
21.0651048,88.4258312140312
21.0863184,87.6056605263036
21.107532,86.7819119069717
21.1287456,85.9545857789053
21.1499592,85.1236825703541
21.1711728,84.2892027149471
21.1923864,83.4511466516865
21.2136,82.6095148249602
