"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
10,0.0087315,-0.0062502,0,-0.0029725,0.04216,2.3686e+05,-2.9427e+05,0,0.29765,-0.36979,0,0,0,-0.0029631
10,0.0087273,-0.0062561,0,-0.0029759,0.042167,2.3902e+05,-2.9298e+05,0,0.30037,-0.36817,0,0,0,-0.0029661
10,0.0086651,-0.0063419,0,-0.0030242,0.042273,2.6203e+05,-2.73e+05,0,0.32928,-0.34306,0,0,0,-0.0030177
10,0.0086605,-0.0063482,0,-0.0030279,0.042281,2.6337e+05,-2.7124e+05,0,0.33096,-0.34085,0,0,0,-0.0030214
10,0.008657,-0.0063529,0,-0.0030308,0.042287,2.6321e+05,-2.6979e+05,0,0.33076,-0.33902,0,0,0,-0.0030242
10,0.0085925,-0.0064399,0,-0.0030798,0.042395,2.6658e+05,-2.4819e+05,0,0.335,-0.31188,0,0,0,-0.0030793
10,0.0085863,-0.0064482,0,-0.0030846,0.042406,2.6626e+05,-2.4651e+05,0,0.3346,-0.30978,0,0,0,-0.0030842
10,0.0085212,-0.0065339,0,-0.0031324,0.042513,2.6374e+05,-2.3383e+05,0,0.33142,-0.29383,0,0,0,-0.0031346
10,0.0085131,-0.0065445,0,-0.0031383,0.042527,2.6298e+05,-2.3271e+05,0,0.33047,-0.29243,0,0,0,-0.0031405
10,0.0084494,-0.0066265,0,-0.0031835,0.042631,2.588e+05,-2.2556e+05,0,0.32522,-0.28345,0,0,0,-0.0031848
10,0.0084422,-0.0066358,0,-0.0031886,0.042642,2.5814e+05,-2.2489e+05,0,0.32439,-0.28261,0,0,0,-0.0031899
10,0.0083786,-0.0067159,0,-0.0032321,0.042745,2.5419e+05,-2.207e+05,0,0.31942,-0.27734,0,0,0,-0.0032287
10,0.0083729,-0.006723,0,-0.003236,0.042754,2.5373e+05,-2.202e+05,0,0.31885,-0.27671,0,0,0,-0.0032325
10,0.0083039,-0.0068081,0,-0.0032817,0.042863,2.4661e+05,-2.1619e+05,0,0.3099,-0.27168,0,0,0,-0.0032802
10,0.0083007,-0.006812,0,-0.0032838,0.042868,2.4628e+05,-2.1597e+05,0,0.30949,-0.2714,0,0,0,-0.0032821
10,0.0082978,-0.0068155,0,-0.0032856,0.042873,2.4592e+05,-2.1591e+05,0,0.30903,-0.27133,0,0,0,-0.0032839
10,0.0082258,-0.0069023,0,-0.0033316,0.042986,2.3721e+05,-2.1426e+05,0,0.29809,-0.26925,0,0,0,-0.0033341
10,0.0082258,-0.0069023,0,-0.0033316,0.042986,2.3721e+05,-2.1426e+05,0,0.29809,-0.26925,0,0,0,-0.0033341
10,0.0081518,-0.0069895,0,-0.0033773,0.0431,2.3018e+05,-2.1344e+05,0,0.28926,-0.26821,0,0,0,-0.0033774
10,0.0081482,-0.0069937,0,-0.0033794,0.043106,2.2989e+05,-2.1346e+05,0,0.28889,-0.26824,0,0,0,-0.0033796
10,0.0080762,-0.0070766,0,-0.0034224,0.043215,2.2465e+05,-2.1223e+05,0,0.28231,-0.2667,0,0,0,-0.0034229
10,0.0080699,-0.0070838,0,-0.0034261,0.043225,2.2432e+05,-2.1217e+05,0,0.28189,-0.26662,0,0,0,-0.0034266
10,0.0079982,-0.0071647,0,-0.0034678,0.043333,2.2052e+05,-2.1053e+05,0,0.27711,-0.26455,0,0,0,-0.0034683
10,0.0079887,-0.0071753,0,-0.0034733,0.043347,2.2006e+05,-2.1038e+05,0,0.27654,-0.26438,0,0,0,-0.0034739
10,0.0079241,-0.0072465,0,-0.0035099,0.043443,2.1774e+05,-2.0927e+05,0,0.27362,-0.26297,0,0,0,-0.0035097
10,0.0079136,-0.0072579,0,-0.0035158,0.043459,2.1746e+05,-2.09e+05,0,0.27327,-0.26263,0,0,0,-0.003515
10,0.0078403,-0.0073371,0,-0.0035565,0.043567,2.1416e+05,-2.0727e+05,0,0.26913,-0.26047,0,0,0,-0.0035556
10,0.0078336,-0.0073442,0,-0.0035601,0.043577,2.1381e+05,-2.0712e+05,0,0.26868,-0.26027,0,0,0,-0.0035594
10,0.0077598,-0.0074223,0,-0.0036002,0.043684,2.0937e+05,-2.0644e+05,0,0.26311,-0.25942,0,0,0,-0.0036007
10,0.0077528,-0.0074295,0,-0.0036039,0.043694,2.0889e+05,-2.0631e+05,0,0.2625,-0.25926,0,0,0,-0.0036044
10,0.0076766,-0.0075083,0,-0.0036442,0.043804,2.0339e+05,-2.0595e+05,0,0.25558,-0.2588,0,0,0,-0.0036448
10,0.0076723,-0.0075127,0,-0.0036464,0.04381,2.0296e+05,-2.0597e+05,0,0.25505,-0.25883,0,0,0,-0.0036471
10,0.0075929,-0.0075929,0,-0.0036874,0.043923,1.9645e+05,-2.0682e+05,0,0.24686,-0.25989,0,0,0,-0.003685
10,0.0075929,-0.0075929,0,-0.0036874,0.043923,1.9645e+05,-2.0682e+05,0,0.24686,-0.25989,0,0,0,-0.003685
10,0.0075121,-0.0076728,0,-0.0037277,0.044036,1.8928e+05,-2.055e+05,0,0.23786,-0.25823,0,0,0,-0.0037257
10,0.0075099,-0.007675,0,-0.0037289,0.044039,1.8907e+05,-2.0553e+05,0,0.23759,-0.25827,0,0,0,-0.003727
10,0.0075061,-0.0076787,0,-0.0037307,0.044045,1.8885e+05,-2.0557e+05,0,0.23732,-0.25832,0,0,0,-0.003729
10,0.0074311,-0.0077513,0,-0.0037672,0.044149,1.8464e+05,-2.0597e+05,0,0.23202,-0.25882,0,0,0,-0.0037673
10,0.0074217,-0.0077603,0,-0.0037717,0.044162,1.843e+05,-2.0592e+05,0,0.2316,-0.25877,0,0,0,-0.0037715
10,0.0073449,-0.007833,0,-0.0038083,0.044268,1.8129e+05,-2.0464e+05,0,0.22782,-0.25716,0,0,0,-0.0038084
10,0.007336,-0.0078413,0,-0.0038125,0.04428,1.8102e+05,-2.0452e+05,0,0.22747,-0.257,0,0,0,-0.0038126
10,0.0072584,-0.0079132,0,-0.0038486,0.044386,1.7868e+05,-2.0317e+05,0,0.22454,-0.25532,0,0,0,-0.0038487
10,0.007251,-0.00792,0,-0.003852,0.044396,1.7847e+05,-2.0305e+05,0,0.22428,-0.25516,0,0,0,-0.0038519
10,0.007171,-0.0079925,0,-0.0038886,0.044504,1.7534e+05,-2.0163e+05,0,0.22033,-0.25338,0,0,0,-0.003891
10,0.0071664,-0.0079966,0,-0.0038907,0.04451,1.7515e+05,-2.0153e+05,0,0.2201,-0.25325,0,0,0,-0.0038931
10,0.0071602,-0.0080022,0,-0.0038934,0.044518,1.7487e+05,-2.0149e+05,0,0.21975,-0.2532,0,0,0,-0.0038956
10,0.0070818,-0.0080717,0,-0.0039286,0.044623,1.7121e+05,-2.0128e+05,0,0.21515,-0.25294,0,0,0,-0.00393
10,0.0070772,-0.0080757,0,-0.0039306,0.044629,1.7091e+05,-2.0118e+05,0,0.21477,-0.25281,0,0,0,-0.0039324
10,0.0069933,-0.0081484,0,-0.0039673,0.04474,1.6593e+05,-2.0012e+05,0,0.20851,-0.25148,0,0,0,-0.0039667
10,0.0069885,-0.0081526,0,-0.0039694,0.044747,1.6551e+05,-2.0007e+05,0,0.20799,-0.25142,0,0,0,-0.0039687
10,0.0069023,-0.0082258,0,-0.0040062,0.04486,1.5862e+05,-2.0057e+05,0,0.19932,-0.25205,0,0,0,-0.0040058
10,0.0069023,-0.0082258,0,-0.0040062,0.04486,1.5862e+05,-2.0057e+05,0,0.19932,-0.25205,0,0,0,-0.0040058
10,0.0068145,-0.0082986,0,-0.0040426,0.044974,1.525e+05,-1.9918e+05,0,0.19164,-0.2503,0,0,0,-0.0040423
10,0.0068105,-0.0083018,0,-0.0040442,0.044979,1.5228e+05,-1.9917e+05,0,0.19136,-0.25028,0,0,0,-0.004044
10,0.0067237,-0.0083723,0,-0.0040792,0.045091,1.4817e+05,-1.9765e+05,0,0.18619,-0.24838,0,0,0,-0.0040795
10,0.0067168,-0.0083778,0,-0.0040819,0.0451,1.4796e+05,-1.9759e+05,0,0.18593,-0.2483,0,0,0,-0.0040822
10,0.0066332,-0.0084442,0,-0.0041149,0.045206,1.4539e+05,-1.9648e+05,0,0.1827,-0.24691,0,0,0,-0.0041151
10,0.0066251,-0.0084505,0,-0.0041181,0.045217,1.4516e+05,-1.9637e+05,0,0.18241,-0.24677,0,0,0,-0.0041184
10,0.0065414,-0.0085155,0,-0.0041505,0.045323,1.4293e+05,-1.95e+05,0,0.17962,-0.24504,0,0,0,-0.0041501
10,0.0065332,-0.0085218,0,-0.0041536,0.045333,1.4276e+05,-1.9484e+05,0,0.17939,-0.24485,0,0,0,-0.0041531
10,0.006447,-0.0085871,0,-0.0041863,0.045441,1.4019e+05,-1.9342e+05,0,0.17617,-0.24306,0,0,0,-0.0041858
10,0.0064393,-0.008593,0,-0.0041892,0.045451,1.3986e+05,-1.9327e+05,0,0.17575,-0.24287,0,0,0,-0.0041888
10,0.006353,-0.008657,0,-0.0042213,0.045558,1.3585e+05,-1.9215e+05,0,0.17071,-0.24146,0,0,0,-0.0042223
10,0.0063443,-0.0086633,0,-0.0042245,0.045569,1.3544e+05,-1.9198e+05,0,0.1702,-0.24124,0,0,0,-0.0042251
10,0.006256,-0.0087273,0,-0.0042566,0.045678,1.3044e+05,-1.9089e+05,0,0.16391,-0.23988,0,0,0,-0.0042573
10,0.006251,-0.008731,0,-0.0042584,0.045684,1.3004e+05,-1.9084e+05,0,0.16341,-0.23982,0,0,0,-0.0042592
11,0.0061591,-0.0087961,0,-0.004291,0.045797,1.2149e+05,-1.9406e+05,0,0.15268,-0.24386,0,0,0,-0.0042904
11,0.0061591,-0.0087961,0,-0.004291,0.045797,1.2149e+05,-1.9406e+05,0,0.15268,-0.24386,0,0,0,-0.0042904
11,0.0061591,-0.0087961,0,-0.004291,0.045797,1.2149e+05,-1.9406e+05,0,0.15268,-0.24386,0,0,0,-0.0042904
11,0.0061591,-0.0087961,0,-0.004291,0.045797,1.2149e+05,-1.9406e+05,0,0.15268,-0.24386,0,0,0,-0.0042904
10,0.006066,-0.0088605,0,-0.004323,0.04591,1.1883e+05,-1.8772e+05,0,0.14933,-0.2359,0,0,0,-0.0043191
10,0.0060619,-0.0088632,0,-0.0043243,0.045915,1.1863e+05,-1.8766e+05,0,0.14908,-0.23582,0,0,0,-0.0043204
10,0.0059699,-0.0089254,0,-0.0043551,0.046026,1.1465e+05,-1.8562e+05,0,0.14407,-0.23325,0,0,0,-0.0043531
10,0.0059606,-0.0089317,0,-0.0043581,0.046037,1.1437e+05,-1.8552e+05,0,0.14372,-0.23313,0,0,0,-0.004356
10,0.0058742,-0.0089888,0,-0.0043863,0.046141,1.1176e+05,-1.8422e+05,0,0.14044,-0.2315,0,0,0,-0.0043847
10,0.0058641,-0.0089953,0,-0.0043896,0.046153,1.1149e+05,-1.8403e+05,0,0.1401,-0.23126,0,0,0,-0.0043884
10,0.0057786,-0.0090505,0,-0.0044169,0.046255,1.0973e+05,-1.8257e+05,0,0.13789,-0.22942,0,0,0,-0.0044129
10,0.0057692,-0.0090565,0,-0.0044199,0.046266,1.0952e+05,-1.8239e+05,0,0.13763,-0.2292,0,0,0,-0.004416
10,0.0056817,-0.0091116,0,-0.0044474,0.046369,1.0749e+05,-1.8057e+05,0,0.13507,-0.22691,0,0,0,-0.0044432
10,0.0056732,-0.0091169,0,-0.0044501,0.046379,1.0734e+05,-1.8037e+05,0,0.13489,-0.22666,0,0,0,-0.0044454
10,0.0056655,-0.0091217,0,-0.0044524,0.046388,1.0701e+05,-1.8016e+05,0,0.13448,-0.2264,0,0,0,-0.004448
10,0.0055759,-0.0091767,0,-0.00448,0.046493,1.0326e+05,-1.7858e+05,0,0.12976,-0.22441,0,0,0,-0.0044796
10,0.0055673,-0.009182,0,-0.0044826,0.046503,1.0294e+05,-1.7841e+05,0,0.12936,-0.2242,0,0,0,-0.004482
10,0.0054716,-0.0092393,0,-0.0045113,0.046615,98011,-1.7562e+05,0,0.12316,-0.22068,0,0,0,-0.0045112
10,0.0054671,-0.009242,0,-0.0045126,0.04662,97702,-1.7548e+05,0,0.12278,-0.22051,0,0,0,-0.0045127
11,0.005369,-0.0092994,0,-0.0045412,0.046734,88850,-1.7886e+05,0,0.11165,-0.22476,0,0,0,-0.0045396
11,0.005369,-0.0092994,0,-0.0045412,0.046734,88850,-1.7886e+05,0,0.11165,-0.22476,0,0,0,-0.0045396
11,0.005369,-0.0092994,0,-0.0045412,0.046734,88850,-1.7886e+05,0,0.11165,-0.22476,0,0,0,-0.0045396
11,0.005369,-0.0092994,0,-0.0045412,0.046734,88850,-1.7886e+05,0,0.11165,-0.22476,0,0,0,-0.0045396
11,0.005369,-0.0092994,0,-0.0045412,0.046734,88850,-1.7886e+05,0,0.11165,-0.22476,0,0,0,-0.0045396
10,0.0052684,-0.0093567,0,-0.0045695,0.04685,86249,-1.7159e+05,0,0.10838,-0.21563,0,0,0,-0.0045706
10,0.0052649,-0.0093587,0,-0.0045705,0.046854,86077,-1.7151e+05,0,0.10817,-0.21552,0,0,0,-0.0045719
10,0.0051686,-0.0094122,0,-0.0045968,0.046964,83318,-1.6882e+05,0,0.1047,-0.21215,0,0,0,-0.0045965
10,0.0051609,-0.0094164,0,-0.0045989,0.046973,83163,-1.6865e+05,0,0.10451,-0.21193,0,0,0,-0.0045985
10,0.0050666,-0.0094675,0,-0.004624,0.04708,81151,-1.6637e+05,0,0.10198,-0.20907,0,0,0,-0.0046236
10,0.0050571,-0.0094725,0,-0.0046265,0.047091,80928,-1.6617e+05,0,0.1017,-0.20881,0,0,0,-0.0046263
10,0.0049632,-0.0095221,0,-0.004651,0.047197,79041,-1.6408e+05,0,0.099326,-0.20618,0,0,0,-0.0046508
10,0.0049512,-0.0095283,0,-0.0046541,0.04721,78816,-1.6384e+05,0,0.099043,-0.20589,0,0,0,-0.0046536
10,0.0048608,-0.0095748,0,-0.0046772,0.047312,76550,-1.6188e+05,0,0.096195,-0.20342,0,0,0,-0.0046785
10,0.0048529,-0.0095788,0,-0.0046792,0.047321,76397,-1.6162e+05,0,0.096003,-0.2031,0,0,0,-0.0046807
10,0.0048447,-0.0095829,0,-0.0046812,0.04733,76095,-1.6142e+05,0,0.095623,-0.20284,0,0,0,-0.0046828
10,0.0047507,-0.0096299,0,-0.0047048,0.047435,72374,-1.5946e+05,0,0.090948,-0.20039,0,0,0,-0.0047073
10,0.0047428,-0.0096338,0,-0.0047067,0.047444,71986,-1.5924e+05,0,0.09046,-0.20011,0,0,0,-0.0047092
10,0.0046455,-0.0096811,0,-0.0047304,0.047552,67682,-1.5672e+05,0,0.085052,-0.19694,0,0,0,-0.0047309
10,0.0046407,-0.0096834,0,-0.0047315,0.047557,67440,-1.566e+05,0,0.084747,-0.1968,0,0,0,-0.004732
10,0.0045381,-0.0097319,0,-0.0047556,0.047671,63050,-1.5412e+05,0,0.079231,-0.19368,0,0,0,-0.0047535
10,0.0045381,-0.0097319,0,-0.0047556,0.047671,63050,-1.5412e+05,0,0.079231,-0.19368,0,0,0,-0.0047535
10,0.0044356,-0.009779,0,-0.0047789,0.047784,58710,-1.4995e+05,0,0.073777,-0.18843,0,0,0,-0.0047788
10,0.0044318,-0.0097808,0,-0.0047797,0.047788,58573,-1.4983e+05,0,0.073605,-0.18829,0,0,0,-0.0047796
10,0.0044267,-0.0097831,0,-0.0047808,0.047794,58448,-1.4974e+05,0,0.073448,-0.18817,0,0,0,-0.0047806
10,0.0043252,-0.0098283,0,-0.004803,0.047905,55310,-1.4666e+05,0,0.069505,-0.1843,0,0,0,-0.0048061
10,0.0043156,-0.0098326,0,-0.0048051,0.047915,55133,-1.4643e+05,0,0.069282,-0.18401,0,0,0,-0.004808
10,0.0042194,-0.0098743,0,-0.0048255,0.04802,53469,-1.4402e+05,0,0.06719,-0.18098,0,0,0,-0.0048264
10,0.0042086,-0.0098788,0,-0.0048278,0.048032,53257,-1.4375e+05,0,0.066924,-0.18064,0,0,0,-0.0048288
10,0.0041183,-0.0099168,0,-0.0048465,0.04813,52239,-1.4186e+05,0,0.065646,-0.17827,0,0,0,-0.0048451
10,0.0041064,-0.0099217,0,-0.0048489,0.048142,52113,-1.4158e+05,0,0.065487,-0.17791,0,0,0,-0.0048474
10,0.0040093,-0.0099613,0,-0.0048686,0.048247,50534,-1.389e+05,0,0.063503,-0.17455,0,0,0,-0.0048671
10,0.0040007,-0.0099648,0,-0.0048704,0.048257,50389,-1.3862e+05,0,0.063321,-0.1742,0,0,0,-0.0048689
10,0.0039938,-0.0099676,0,-0.0048717,0.048264,50040,-1.3842e+05,0,0.062882,-0.17394,0,0,0,-0.0048708
10,0.0038996,-0.010005,0,-0.0048904,0.048365,46997,-1.3664e+05,0,0.059059,-0.1717,0,0,0,-0.0048894
10,0.0038883,-0.010009,0,-0.0048926,0.048378,46738,-1.364e+05,0,0.058733,-0.1714,0,0,0,-0.0048911
10,0.0037865,-0.010048,0,-0.0049121,0.048487,43206,-1.3329e+05,0,0.054295,-0.1675,0,0,0,-0.0049091
10,0.0037819,-0.01005,0,-0.0049129,0.048491,43009,-1.3312e+05,0,0.054047,-0.16728,0,0,0,-0.0049101
11,0.0036726,-0.01009,0,-0.0049331,0.048608,33359,-1.311e+05,0,0.04192,-0.16475,0,0,0,-0.0049333
11,0.0036726,-0.01009,0,-0.0049331,0.048608,33359,-1.311e+05,0,0.04192,-0.16475,0,0,0,-0.0049333
11,0.0036726,-0.01009,0,-0.0049331,0.048608,33359,-1.311e+05,0,0.04192,-0.16475,0,0,0,-0.0049333
10,0.0035636,-0.010129,0,-0.0049522,0.048724,34562,-1.2428e+05,0,0.043432,-0.15618,0,0,0,-0.0049527
10,0.0035599,-0.010131,0,-0.0049529,0.048728,34459,-1.2416e+05,0,0.043303,-0.15602,0,0,0,-0.0049534
10,0.0034555,-0.010167,0,-0.0049705,0.048838,32336,-1.2066e+05,0,0.040635,-0.15163,0,0,0,-0.0049699
10,0.0034454,-0.01017,0,-0.0049721,0.048849,32154,-1.2042e+05,0,0.040406,-0.15133,0,0,0,-0.0049715
10,0.0033511,-0.010202,0,-0.0049875,0.048948,30969,-1.178e+05,0,0.038917,-0.14803,0,0,0,-0.0049875
10,0.0033401,-0.010205,0,-0.0049893,0.04896,30935,-1.1748e+05,0,0.038875,-0.14763,0,0,0,-0.0049892
10,0.0033327,-0.010208,0,-0.0049904,0.048968,30789,-1.1726e+05,0,0.03869,-0.14735,0,0,0,-0.0049905
10,0.0032326,-0.01024,0,-0.0050063,0.049073,29560,-1.1448e+05,0,0.037146,-0.14386,0,0,0,-0.0050067
10,0.0032188,-0.010244,0,-0.0050084,0.049087,29376,-1.1418e+05,0,0.036915,-0.14349,0,0,0,-0.0050086
10,0.0031268,-0.010273,0,-0.0050225,0.049183,27891,-1.1196e+05,0,0.035049,-0.1407,0,0,0,-0.0050228
10,0.0031163,-0.010276,0,-0.0050241,0.049194,27747,-1.1163e+05,0,0.034868,-0.14028,0,0,0,-0.0050245
10,0.0031085,-0.010278,0,-0.0050253,0.049203,27550,-1.1138e+05,0,0.03462,-0.13996,0,0,0,-0.0050257
10,0.0030074,-0.010308,0,-0.0050404,0.049308,24936,-1.0845e+05,0,0.031336,-0.13628,0,0,0,-0.0050407
10,0.0029977,-0.010311,0,-0.0050418,0.049318,24624,-1.0817e+05,0,0.030944,-0.13593,0,0,0,-0.0050421
10,0.0028966,-0.01034,0,-0.0050563,0.049423,21744,-1.0545e+05,0,0.027324,-0.13251,0,0,0,-0.0050549
10,0.0028909,-0.010342,0,-0.0050571,0.049429,21599,-1.0521e+05,0,0.027142,-0.13222,0,0,0,-0.0050557
10,0.0027792,-0.010372,0,-0.0050723,0.049545,18148,-1.0012e+05,0,0.022806,-0.12582,0,0,0,-0.005071
11,0.0027792,-0.010372,0,-0.0050723,0.049545,12802,-1.0221e+05,0,0.016087,-0.12844,0,0,0,-0.0050731
11,0.0027792,-0.010372,0,-0.0050723,0.049545,12802,-1.0221e+05,0,0.016087,-0.12844,0,0,0,-0.0050731
10,0.0027792,-0.010372,0,-0.0050723,0.049545,18148,-1.0012e+05,0,0.022806,-0.12582,0,0,0,-0.005071
10,0.00267,-0.010401,0,-0.0050864,0.049658,15390,-95757,0,0.01934,-0.12033,0,0,0,-0.005086
10,0.0026633,-0.010402,0,-0.0050872,0.049665,15323,-95554,0,0.019256,-0.12008,0,0,0,-0.0050868
10,0.0025564,-0.010429,0,-0.0051002,0.049775,14335,-91148,0,0.018014,-0.11454,0,0,0,-0.0050997
10,0.0025486,-0.010431,0,-0.0051011,0.049783,14239,-90876,0,0.017893,-0.1142,0,0,0,-0.0051007
10,0.0024428,-0.010456,0,-0.0051134,0.049892,13382,-87267,0,0.016816,-0.10966,0,0,0,-0.005113
10,0.0024285,-0.01046,0,-0.005115,0.049907,13324,-86875,0,0.016744,-0.10917,0,0,0,-0.0051146
10,0.0023345,-0.010481,0,-0.0051255,0.050003,12614,-84234,0,0.015852,-0.10585,0,0,0,-0.0051265
10,0.0023201,-0.010484,0,-0.0051271,0.050018,12494,-83779,0,0.015701,-0.10528,0,0,0,-0.0051283
10,0.00231,-0.010486,0,-0.0051281,0.050028,12283,-83539,0,0.015436,-0.10498,0,0,0,-0.0051293
10,0.002211,-0.010508,0,-0.0051388,0.050129,10639,-81114,0,0.013369,-0.10193,0,0,0,-0.0051394
10,0.0021978,-0.010511,0,-0.0051401,0.050143,10466,-80714,0,0.013152,-0.10143,0,0,0,-0.0051408
10,0.0021048,-0.01053,0,-0.0051498,0.050238,8579.5,-78218,0,0.010781,-0.098292,0,0,0,-0.0051499
10,0.0020939,-0.010532,0,-0.0051509,0.050249,8320.6,-77874,0,0.010456,-0.097859,0,0,0,-0.005151
10,0.0020853,-0.010534,0,-0.0051517,0.050258,8108.2,-77579,0,0.010189,-0.097489,0,0,0,-0.0051518
10,0.0019823,-0.010553,0,-0.0051618,0.050363,5467.3,-73682,0,0.0068704,-0.092592,0,0,0,-0.0051618
10,0.0019757,-0.010555,0,-0.0051624,0.050369,5296.7,-73407,0,0.006656,-0.092246,0,0,0,-0.0051624
10,0.0018646,-0.010575,0,-0.0051725,0.050482,2889.9,-68685,0,0.0036316,-0.086313,0,0,0,-0.005172
10,0.0018646,-0.010575,0,-0.0051725,0.050482,2889.9,-68685,0,0.0036316,-0.086313,0,0,0,-0.005172
10,0.0017524,-0.010594,0,-0.0051819,0.050596,1882.3,-62977,0,0.0023653,-0.079139,0,0,0,-0.0051822
10,0.001748,-0.010595,0,-0.0051822,0.0506,1870.9,-62757,0,0.002351,-0.078863,0,0,0,-0.0051826
10,0.0017434,-0.010595,0,-0.0051826,0.050605,1822.4,-62613,0,0.0022901,-0.078681,0,0,0,-0.0051829
10,0.0016351,-0.010613,0,-0.0051908,0.050715,1314.4,-58798,0,0.0016518,-0.073888,0,0,0,-0.005191
10,0.0016292,-0.010614,0,-0.0051913,0.050721,1278.5,-58555,0,0.0016067,-0.073583,0,0,0,-0.0051916
10,0.0015228,-0.010629,0,-0.0051989,0.050828,1223.2,-55206,0,0.0015372,-0.069374,0,0,0,-0.0051986
10,0.0015105,-0.010631,0,-0.0051997,0.050841,1208,-54855,0,0.001518,-0.068932,0,0,0,-0.0051995
10,0.0014091,-0.010645,0,-0.0052066,0.050943,981.66,-52079,0,0.0012336,-0.065445,0,0,0,-0.0052064
10,0.0013921,-0.010647,0,-0.0052077,0.05096,912.45,-51645,0,0.0011466,-0.064899,0,0,0,-0.0052074
10,0.0012944,-0.01066,0,-0.0052139,0.051059,595.76,-49172,0,0.00074865,-0.061791,0,0,0,-0.0052136
10,0.0012794,-0.010661,0,-0.0052148,0.051074,571.39,-48709,0,0.00071803,-0.06121,0,0,0,-0.0052145
10,0.0011739,-0.010674,0,-0.0052211,0.05118,-362.49,-45047,0,-0.00045551,-0.056607,0,0,0,-0.0052211
10,0.0011605,-0.010675,0,-0.0052218,0.051193,-404.64,-44616,0,-0.00050849,-0.056067,0,0,0,-0.0052218
10,0.0010536,-0.010686,0,-0.0052276,0.051301,-1135,-39562,0,-0.0014263,-0.049715,0,0,0,-0.0052275
10,0.0010496,-0.010687,0,-0.0052278,0.051305,-1163.6,-39289,0,-0.0014623,-0.049372,0,0,0,-0.0052277
10,0.00093588,-0.010697,0,-0.005233,0.051419,-1963.7,-32314,0,-0.0024677,-0.040607,0,0,0,-0.0052325
10,0.00093588,-0.010697,0,-0.005233,0.051419,-1963.7,-32314,0,-0.0024677,-0.040607,0,0,0,-0.0052325
10,0.00093588,-0.010697,0,-0.005233,0.051419,-1963.7,-32314,0,-0.0024677,-0.040607,0,0,0,-0.0052325
10,0.00082292,-0.010706,0,-0.005237,0.051533,-3974.9,-25476,0,-0.0049951,-0.032014,0,0,0,-0.0052364
10,0.00081826,-0.010707,0,-0.0052372,0.051537,-4088.7,-25145,0,-0.005138,-0.031598,0,0,0,-0.0052365
10,0.00071343,-0.010714,0,-0.00524,0.051642,-5538.5,-19169,0,-0.0069599,-0.024088,0,0,0,-0.0052396
10,0.00070098,-0.010715,0,-0.0052403,0.051655,-5630,-18704,0,-0.0070748,-0.023505,0,0,0,-0.0052398
10,0.00069406,-0.010715,0,-0.0052404,0.051662,-5809.1,-18482,0,-0.0072999,-0.023225,0,0,0,-0.00524
10,0.00058672,-0.010722,0,-0.0052427,0.051769,-7202.3,-14893,0,-0.0090507,-0.018715,0,0,0,-0.0052424
10,0.00057586,-0.010723,0,-0.0052428,0.05178,-7361.3,-14635,0,-0.0092504,-0.018391,0,0,0,-0.0052426
10,0.00047734,-0.010727,0,-0.0052445,0.051879,-8694,-12526,0,-0.010925,-0.015741,0,0,0,-0.0052441
10,0.00046731,-0.010728,0,-0.0052447,0.051889,-8821.9,-12260,0,-0.011086,-0.015406,0,0,0,-0.0052443
10,0.00045703,-0.010728,0,-0.0052448,0.051899,-8990.3,-12103,0,-0.011298,-0.015209,0,0,0,-0.0052444
10,0.00035405,-0.010732,0,-0.0052463,0.052002,-10696,-10234,0,-0.013441,-0.01286,0,0,0,-0.0052458
10,0.00034643,-0.010732,0,-0.0052464,0.05201,-10840,-10040,0,-0.013623,-0.012617,0,0,0,-0.0052459
10,0.00023832,-0.010735,0,-0.0052477,0.052118,-12279,-7508.1,0,-0.015431,-0.009435,0,0,0,-0.0052469
10,0.00022997,-0.010735,0,-0.0052477,0.052126,-12387,-7322.3,0,-0.015566,-0.0092015,0,0,0,-0.0052469
10,0.00011979,-0.010737,0,-0.0052486,0.052236,-13872,-4235.9,0,-0.017433,-0.005323,0,0,0,-0.0052477
10,0.00011466,-0.010737,0,-0.0052486,0.052242,-13918,-4091.5,0,-0.017489,-0.0051415,0,0,0,-0.0052477
10,-1.8838e-18,-0.010738,0,-0.0052489,0.052356,-14514,-47.264,0,-0.018239,-5.9394e-05,0,0,0,-0.005248
10,-0.00011478,-0.010737,0,-0.0052486,0.052471,-13753,4132.3,0,-0.017283,0.0051928,0,0,0,-0.0052477
10,-0.00011972,-0.010737,0,-0.0052486,0.052476,-13705,4267.9,0,-0.017222,0.0053632,0,0,0,-0.0052477
10,-0.00023008,-0.010735,0,-0.0052477,0.052586,-12200,7322.6,0,-0.015331,0.0092018,0,0,0,-0.0052469
10,-0.00023931,-0.010735,0,-0.0052476,0.052596,-12091,7523.4,0,-0.015194,0.0094542,0,0,0,-0.0052468
10,-0.0003476,-0.010732,0,-0.0052464,0.052704,-10489,10211,0,-0.013181,0.012831,0,0,0,-0.0052458
10,-0.00035877,-0.010732,0,-0.0052463,0.052715,-10299,10472,0,-0.012942,0.01316,0,0,0,-0.0052456
