"Distance [mm]","Mag_B [tesla]"
25.4095158,0.00235415201875329
25.4354969,0.00226580997381026
25.461478,0.00217736065403505
25.4874591,0.00208881419294406
25.5134402,0.00200018089779772
25.5394213,0.00191147124960056
25.5654024,0.00182269590310114
25.5913835,0.00173386568679203
25.6173646,0.00164499160290988
25.6433457,0.00155608482743549
25.6693268,0.0014671567100936
25.6953079,0.00137821877435304
25.721289,0.00128928271742671
25.7472701,0.00120036041027154
25.7732512,0.00111146389758848
25.7992323,0.00102260539782261
25.8252134,0.000933797303163033
25.8511945,0.000845052179542909
25.8771756,0.000756382766639465
25.9031567,0.000667801977873925
25.9291378,0.000579322900411615
25.9551189,0.000490958795161939
25.9811,0.000402723096778305
