"Distance [mm]","Mag_B [mTesla]"
21.044691,178.878446771256
21.0706721,178.731431753152
21.0966532,178.58534320478
21.1226343,178.440181086927
21.1486154,178.295945360841
21.1745965,178.152635988212
21.2005776,178.010252931187
21.2265587,177.868796152368
21.2525398,177.728265614808
21.2785209,177.588661282011
21.304502,177.449983117938
21.3304831,177.312231086999
21.3564642,177.175405154059
21.3824453,177.039505284434
21.4084264,176.904531443893
21.4344075,176.770483598658
21.4603886,176.637361715405
21.4863697,176.505165761267
21.5123508,176.373895703817
21.5383319,176.24355151109
21.564313,176.114133151572
21.5902941,175.985640594201
21.6162752,175.858073808372
21.6422563,175.731432763928
21.6682374,175.605717431165
21.6942185,175.480927780833
21.7201996,175.357063784136
21.7461807,175.234125412726
21.7721618,175.112112638715
21.7981429,174.991025434668
21.824124,174.870863773588
21.8501051,174.751627628944
21.8760862,174.633316974659
21.9020673,174.515931785102
21.9280484,174.3994720351
21.9540295,174.28393769993
21.9800106,174.16932875532
22.0059917,174.055645177455
22.0319728,173.94288694297
22.0579539,173.831054028952
22.083935,173.720146412944
22.1099161,173.610164072938
22.1358972,173.501106987387
22.1618783,173.392975135183
22.1878594,173.285768495681
22.2138405,173.179487048682
22.2398216,173.074130774449
22.2658027,172.969699653691
22.2917838,172.86619366757
22.3177649,172.763612797702
22.343746,172.661957026157
22.3697271,172.561226335456
22.3957082,172.46142070857
22.4216893,172.362540128932
22.4476704,172.264584580422
22.4736515,172.167554047365
22.4996326,172.07144851455
22.5256137,171.976267967211
22.5515948,171.83639315958
22.5775759,171.684576815731
22.603557,171.523254946902
22.6295381,171.352428105319
22.6555192,171.172096869127
22.6815003,170.982261842386
22.7074814,170.782923655074
22.7334625,170.574082963091
22.7594436,170.332523315185
22.7854247,170.085986040495
22.8114058,169.834479024228
22.8373869,169.578002156759
22.863368,169.316555332941
22.8893491,169.050138452104
22.9153302,168.778751418054
22.9413113,168.502394139075
22.9672924,168.221066527924
22.9932735,167.934768501839
23.0192546,167.64349998253
23.0452357,167.347260896192
23.0712168,167.046051173494
23.0971979,166.739870749571
23.123179,166.428719564042
23.1491601,166.112597561005
23.1751412,165.79150468903
23.2011223,165.465440901176
23.2271034,165.134406154964
23.2530845,164.798400412397
23.2790656,164.457423639954
23.3050467,164.111475808592
23.3310278,163.760556893742
23.3570089,163.404666875318
23.38299,163.043805737703
23.4089711,162.677973469764
23.4349522,162.307170064835
23.4609333,161.931395520734
23.4869144,161.550649839753
23.5128955,161.164933028668
23.5388766,160.774245098719
23.5648577,160.37858606563
23.5908388,159.977955949602
23.6168199,159.572354775311
23.642801,159.161782571906
23.6687821,158.746239373025
23.6947632,158.325725216768
23.7207443,157.900240145727
23.7467254,157.469784206951
23.7727065,157.034357451978
23.7986876,156.59395993682
23.8246687,156.148591721972
23.8506498,155.698252872397
23.8766309,155.242943457541
23.902612,154.782663551322
23.9285931,154.317413232137
23.9545742,153.847192582858
23.9805553,153.372001690833
24.0065364,152.891840647893
24.0325175,152.406709550345
24.0584986,151.916608498954
24.0844797,151.421537598988
24.1104608,150.921496960177
24.1364419,150.416486696729
24.162423,149.906506927334
24.1884041,149.391557775157
24.2143852,148.871639367831
24.2403663,148.346751837476
24.2663474,147.816895320685
24.2923285,147.282069958526
24.3183096,146.742275896549
24.3442907,146.197513284781
24.3702718,145.622030908223
24.3962529,145.020831844025
24.422234,144.421335121175
24.4482151,143.82354073129
24.4741962,143.227448665558
24.5001773,142.633058914728
24.5261584,142.040371469117
24.5521395,141.449386318606
24.5781206,140.860103452645
24.6041017,140.272522860245
24.6300828,139.68664452999
24.6560639,139.10246845003
24.682045,138.519994608066
24.7080261,137.939222991379
24.7340072,137.36015358682
24.7599883,136.782786380789
24.7859694,136.207121359267
24.8119505,135.633158507796
24.8379316,135.060897811481
24.8639127,134.490339254997
24.8898938,133.921482822582
24.9158749,133.354328498039
24.941856,132.788876264743
24.9678371,132.225126105629
24.9938182,131.663078003206
25.0197993,131.102731939531
25.0457804,130.544087896247
25.0717615,129.987145854545
25.0977426,129.431905795203
25.1237237,128.878367698548
25.1497048,128.326531544479
25.1756859,127.776397312459
25.201667,127.22796498152
25.2276481,126.681234530254
25.2536292,126.136205936827
25.2796103,125.592879178967
25.3055914,125.051254233969
25.3315725,124.511331078686
25.3575536,123.973109689545
25.3835347,123.436590042539
25.4095158,122.90177211323
25.4354969,122.368655876735
25.461478,121.837241307745
25.4874591,121.307528380515
25.5134402,120.779517068865
25.5394213,120.253207346183
25.5654024,119.72859918542
25.5913835,119.205692559097
25.6173646,118.684487439302
25.6433457,118.164983797677
25.6693268,117.647181605442
25.6953079,117.131080833381
25.721289,116.616681451837
25.7472701,116.103983430728
25.7732512,115.592986739535
25.7992323,115.083691347302
25.8252134,114.576097222642
25.8511945,114.070204333732
25.8771756,113.566012648313
25.9031567,113.063522133698
25.9291378,112.562732756767
25.9551189,112.06364448395
25.9811,111.56625728126
