"Distance [mm]","Mag_B [mTesla]"
11.4765576,80.1590185970565
11.4977712,80.0321590407055
11.5189848,79.9053329005331
11.5401984,79.7785401769332
11.561412,79.6517808703347
11.5826256,79.5250549812072
11.6038392,79.398362510058
11.6250528,79.271703457433
11.6462664,79.1450778239159
11.66748,79.0184856101313
11.6886936,78.8919268167384
11.7099072,78.7654014444373
11.7311208,78.6389094939664
11.7523344,78.5124509661016
11.773548,78.3860258616573
11.7947616,78.2596341814889
11.8159752,78.1332759264859
11.8371888,78.0069510975792
11.8584024,77.8806596957374
11.879616,77.7544017219672
11.9008296,77.6281771773144
11.9220432,77.5019860628628
11.9432568,77.3758283797342
11.9644704,77.2497041290899
11.985684,77.1236133121287
12.0068976,76.9975559300881
12.0281112,76.8715319842437
12.0493248,76.7455414759116
12.0705384,76.6195844064426
12.091752,76.4936607772288
12.1129656,76.3677705896998
12.1341792,76.2419138453238
12.1553928,76.1160905456073
12.1766064,75.9903006920947
12.19782,75.8645442863711
12.2190336,75.7388213300566
12.2402472,75.6131318248119
12.2614608,75.4874757723359
12.2826744,75.3618531743654
12.303888,75.2362640326764
12.3251016,75.1107083490823
12.3463152,74.9851861254358
12.3675288,74.8596973636279
12.3887424,74.7342420655868
12.409956,74.6088202332815
12.4311696,74.4834318687177
12.4523832,74.3580769739403
12.4735968,74.2327555510311
12.4948104,74.1074676021116
12.516024,73.9822131293426
12.5372376,73.8569921349225
12.5584512,73.7318046210867
12.5796648,73.6066505901114
12.6008784,73.481530044309
12.622092,73.3564429860307
12.6433056,73.2313894176695
12.6645192,73.1063693416529
12.6857328,72.9813827604481
12.7069464,72.8564296765612
12.72816,72.7315100925353
12.7493736,72.6066240109535
12.7705872,72.481771434436
12.7918008,72.3569523656439
12.8130144,72.2321668072735
12.834228,72.1074147620619
12.8554416,71.9826962327826
12.8766552,71.858011222248
12.8978688,71.7333597333123
12.9190824,71.6087417688638
12.940296,71.484157331831
12.9615096,71.3596064251815
12.9827232,71.2350890519191
13.0039368,71.1106052150881
13.0251504,70.9861549177706
13.046364,70.8617381630862
13.0675776,70.737354954196
13.0887912,70.6130052942958
13.1100048,70.488689186621
13.1312184,70.364406634445
13.152432,70.2401576410829
13.1736456,70.1159422098846
13.1948592,69.9917603442398
13.2160728,69.8676120475766
13.2372864,69.7434973233602
13.2585,69.619416175096
13.2797136,69.4950292756939
13.3009272,69.3687068363094
13.3221408,69.2423077286498
13.3433544,69.1158319328327
13.364568,68.9892794293271
13.3857816,68.862650198955
13.4069952,68.7359442228899
13.4282088,68.6091614826611
13.4494224,68.4823019601461
13.470636,68.3553656375763
13.4918496,68.2283524975357
13.5130632,68.101262522959
13.5342768,67.9740956971346
13.5554904,67.8468520037023
13.576704,67.7195314266559
13.5979176,67.5921339503395
13.6191312,67.4646595594509
13.6403448,67.3371082390387
13.6615584,67.209479974503
13.682772,67.0817747516002
13.7039856,66.9539925564357
13.7251992,66.8261333754677
13.7464128,66.6981971955077
13.7676264,66.5701840037172
13.78884,66.442093787612
13.8100536,66.3139265350603
13.8312672,66.1856822342807
13.8524808,66.0573608738458
13.8736944,65.9289624426803
13.894908,65.8004869300598
13.9161216,65.671934325612
13.9373352,65.5433046193211
13.9585488,65.4145978015191
13.9797624,65.2858138628913
14.000976,65.1569527944763
14.0221896,65.0280145876632
14.0434032,64.8989992341948
14.0646168,64.769906726166
14.0858304,64.640737056023
14.107044,64.5114902165664
14.1282576,64.3821662009472
14.1494712,64.2527650026684
14.1706848,64.1232866155855
14.1918984,63.9937310339092
14.213112,63.8640982521983
14.2343256,63.7343882653659
14.2555392,63.6046010686775
14.2767528,63.4747366577497
14.2979664,63.3447950285524
14.31918,63.2147761774075
14.3403936,63.0846801009893
14.3616072,62.9545067963246
14.3828208,62.8242562607916
14.4040344,62.6939284921208
14.425248,62.5635234883958
14.4464616,62.4330412480505
14.4676752,62.302481769876
14.4888888,62.1718450530105
14.5101024,62.0411310969469
