"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
26.6666666666671,-4.73579654153354,-2.66710255888876,-58.7785252292604
26.8333333333338,-3.94951316476755,-2.21667916055355,-63.7423989748825
27.0000000000004,-3.16041216761812,-1.76523243388718,-68.4547105928798
27.1666666666671,-2.50732188227242,-1.39152357716302,-72.8968627421522
27.3333333333338,-2.19297310197944,-1.21256865020737,-77.05132427759
27.5000000000004,-1.97545238043736,-1.0910273135693,-80.9016994375035
27.6666666666671,-1.72927128828485,-0.953757283736978,-84.4327925502102
27.8333333333338,-1.46360340839772,-0.804959654271675,-87.6306680043948
28.0000000000005,-1.21964093335706,-0.668713804012501,-90.4827052466099
28.1666666666671,-1.00067273196576,-0.54699319427915,-92.9776485888311
28.3333333333338,-0.806937444989125,-0.439814619770753,-95.1056516295208
28.5000000000005,-0.641474733776616,-0.348708947362492,-96.8583161128678
28.6666666666671,-0.488587259383964,-0.26499026048558,-98.2287250728719
28.8333333333338,-0.343787506536126,-0.18612807516703,-99.21147013145
29.0000000000005,-0.204677443937898,-0.110695228789507,-99.8026728428283
29.1666666666671,-0.0679794981343064,-0.0367460267701037,-100
29.3333333333338,0.0679800546142518,0.0367463528689599,-99.8026728428261
29.5000000000005,0.204678041791581,0.110695738081783,-99.2114701314454
29.6666666666671,0.34378451662181,0.186126075742613,-98.2287250728658
29.8333333333338,0.4885891376585,0.264991502669561,-96.8583161128587
30.0000000000005,0.641474644597119,0.348708923374389,-95.1056516295096
30.1666666666672,0.806936919911477,0.439814759942252,-92.9776485888178
30.3333333333338,1.00067351171752,0.546992967277566,-90.4827052465945
30.5000000000005,1.21964107225237,0.668713797607957,-87.6306680043774
30.6666666666672,1.4636038761757,0.804959771846375,-84.4327925501909
30.8333333333338,1.72926999412906,0.953755244054305,-80.9016994374845
31.0000000000005,1.97545268404084,1.09102912425694,-77.051324277567
31.1666666666672,2.19297282666058,1.21256865567687,-72.8968627421275
31.3333333333338,2.50732041933556,1.39152297962217,-68.454710592856
31.5000000000005,3.16041344458416,1.76523198814333,-63.7423989748546
31.6666666666672,3.94951204815608,2.21667926844712,-58.7785252292313
31.8333333333338,4.73579583113114,2.6671023740987,-53.5826794978849
32.0000000000005,5.6925952784482,3.21658715918465,-48.1753674101551
32.1666666666672,7.69334733480489,4.36963103768809,-42.5779291564893
32.3333333333339,11.9266547039968,6.81020901385257,-36.812455268448
32.5000000000005,15.729535125564,9.00369893967239,-30.9016994374769
32.6666666666672,36.6514771939282,21.0794434262989,-24.8689887164663
32.8333333333339,87.8502599039601,50.6330535258771,-18.7381314585516
33.0000000000005,117.347089310038,67.6601163128046,-12.5333233564119
33.1666666666672,132.328415408133,76.3083363741996,-6.2790519529115
33.333333333333,69.1640291820476,39.8444142307303,-1.26611194317077e-11
