"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
24.1666666666671,-18.7840409610499,-10.8280647378244,6.18033988749585
24.3333333333337,-15.7194805620276,-9.05866108406578,4.97379774329443
24.5000000000004,-12.954293419679,-7.46213828941485,3.74762629171155
24.6666666666671,-10.7287922050879,-6.17723419344914,2.50666467128287
24.8333333333337,-9.67390417067726,-5.56815452340167,1.25581039058354
25.0000000000004,-8.50974077045003,-4.89609987869558,-3.01245874618554e-12
25.1666666666671,-8.50973689688089,-4.89609762265936,-1.25581039058951
25.3333333333338,-9.67389262791854,-5.56814785038538,-2.50666467128955
25.5000000000004,-10.7287688920504,-6.17722071833741,-3.74762629171743
25.6666666666671,-12.9542595158574,-7.46211869975817,-4.97379774330026
25.8333333333338,-15.7194316682298,-9.05863283851489,-6.18033988750229
26.0000000000004,-18.7839872700418,-10.8280337296276,-7.36249105369635
26.1666666666671,-21.2218906628361,-12.2357387916745,-8.51558583130439
26.3333333333338,-21.6650156997907,-12.4919969320029,-9.63507348203736
26.5000000000004,-21.104828102187,-12.169102518516,-10.7165358995825
26.6666666666671,-20.3083104215434,-11.7098551145484,-11.7557050458521
26.8333333333338,-18.9507896212735,-10.9268245153923,-12.7484797949765
27.0000000000004,-17.5357235015795,-10.1106111052704,-13.690942118576
27.1666666666671,-16.3082174943593,-9.40271350808524,-14.5793725484305
27.3333333333338,-15.1771420243005,-8.75052564244304,-15.410264855518
27.5000000000005,-14.0611904806562,-8.10709716360142,-16.1803398875012
27.6666666666671,-12.8960181126938,-7.43530547119964,-16.886558510042
27.8333333333338,-11.6227951294257,-6.70117590615511,-17.526133600879
28.0000000000005,-10.2448970714275,-5.90665852722629,-18.096541049322
28.1666666666671,-8.79520285649539,-5.07072539938498,-18.5955297177662
28.3333333333338,-7.35951433395976,-4.24289835543431,-19.0211303259042
28.5000000000005,-5.95193447537731,-3.43132012005993,-19.3716632225736
28.6666666666671,-4.58172190070157,-2.64133007885853,-19.6457450145744
28.8333333333338,-3.24514834640102,-1.87077320932216,-19.84229402629
29.0000000000005,-1.93530768941061,-1.11565892318841,-19.9605345685657
29.1666666666671,-0.643050782426953,-0.370701198553995,-20
29.3333333333338,0.643036629902343,0.370693010902168,-19.9605345685652
29.5000000000005,1.93529322525632,1.11565055924718,-19.8422940262891
29.6666666666672,3.24513328468102,1.87076451114985,-19.645745014573
29.8333333333338,4.58170602159187,2.64132089683404,-19.3716632225717
30.0000000000005,5.95191759630579,3.4313103692672,-19.0211303259019
30.1666666666672,7.35949644945622,4.24288802004855,-18.5955297177636
30.3333333333338,8.7951844229482,5.07071474469776,-18.0965410493189
30.5000000000005,10.2448789055171,5.90664802787107,-17.5261336008755
30.6666666666672,11.6227781282344,6.70116608102544,-16.8865585100382
30.8333333333338,12.8960026496661,7.43529653430254,-16.1803398874969
31.0000000000005,14.0611759459799,8.10708876257626,-15.4102648555134
